locality,trend_score
Aire-la-Ville,0.13735206396211633
Assens,0.13727594812785293
Hittnau,0.1370394136939663
Buchillon,0.1369085767548709
Waldkirch,0.13671733085987364
Troistorrents,0.1365416173034606
Uttwil,0.1362455001302517
Metzerlen-Mariastein,0.1361177998391886
Ayent,0.1361089719322438
Islisberg,0.13607077898617168
Wolfwil,0.13606761976857817
Romont (FR),0.13603454054062383
Chavannes-près-Renens,0.13590964273132458
Oberentfelden,0.13587788674629162
Attinghausen,0.13584936040411025
Schänis,0.13577106798956912
Roggwil (TG),0.1355870982188645
Bavois,0.13553466849457899
Ponte Capriasca,0.13536070612721404
Mandach,0.1353323896477935
Enges,0.13532177456887892
Basadingen-Schlattingen,0.13530710756548958
Le Chenit,0.1350834260795429
Künten,0.13490171775806345
Schafisheim,0.13461905973415286
Penthaz,0.13460438960387286
Andermatt,0.1345730602861956
Arni (AG),0.13422888885839532
Cham,0.13422735931502605
Lyssach,0.13393208056741984
Porrentruy,0.13389214482862624
Puidoux,0.13381395669702284
St. Moritz,0.13375113986041903
Renens (VD),0.13372054588362192
Satigny,0.13371262127849398
Oftringen,0.13363284649782958
Bubikon,0.13355992115142537
Cureglia,0.13321945981977115
Augst,0.13295284714268524
Diepflingen,0.132945542231473
Eschlikon,0.1327450741900495
Quinto,0.132698264204154
Zihlschlacht-Sitterdorf,0.13269508317054152
Unterlunkhofen,0.13253604238650493
Oberengstringen,0.13253309653076104
Wauwil,0.1324803348853454
Tenero-Contra,0.13238102255302292
Diessenhofen,0.13236181715957204
Wohlen (AG),0.1323589439593546
Arbon,0.13233256123136752
Pont-en-Ogoz,0.1323117498447721
Giffers,0.13223119542854186
Lupfig,0.1321913557955549
Fischenthal,0.1320643165449678
Saxon,0.13181038860579405
Nürensdorf,0.1318077048821163
Biglen,0.1317741941211832
Niederhünigen,0.13166729408991634
Eysins,0.13164844767313785
Lax,0.13163715195972467
Trélex,0.1315468509018818
Longirod,0.1315388007511683
Wagenhausen,0.13149246123251754
Rorschacherberg,0.13145524072687634
Ziefen,0.13142144361663013
Böckten,0.13138587057737533
Novazzano,0.1310326855428861
Kirchlindach,0.13094344163222543
Altnau,0.13090305177531425
Corsier (GE),0.13087442492213458
Aefligen,0.13082170998417786
Muntelier,0.13077620591536085
Braunau,0.13053479610223387
Zell (ZH),0.13041440353069306
Crissier,0.1303780995048348
Brügg,0.13027174323173174
Rueyres,0.13006705305535501
Ollon,0.12978563033202117
Calanca,0.12971261581866797
Boswil,0.12969012669973642
Champéry,0.12967551626511686
Bitsch,0.12954528390504502
Inwil,0.12950983938678054
Ascona,0.12945193014091028
Fideris,0.12942053421561436
Leimbach (AG),0.12934527231025952
Schupfart,0.12903298939409566
Oberkulm,0.12893085410579336
Castaneda,0.12888271879430307
Massongex,0.12854378333025349
Roggenburg,0.1283979485064995
Riviera,0.12835408510470986
Kallern,0.12823884351892617
Greppen,0.12809764640926197
Gryon,0.12799327813420394
Moudon,0.1278943970579439
Balsthal,0.1277615402046824
Dürnten,0.12772747724728595
Haute-Sorne,0.12750194332046635
Castel San Pietro,0.12745710485240616
Losone,0.12744474028885372
Hérémence,0.12722910952744648
Echallens,0.12715093409292422
La Sagne,0.12710558392868218
Aadorf,0.12683602439495034
Cazis,0.1268287162015271
Etoy,0.12653802044725923
Balgach,0.12650925804022323
Siblingen,0.12634092203908678
Egliswil,0.1262050275587366
Cressier (NE),0.12620441894430612
Magliaso,0.1261416594114502
Frick,0.12611325952609714
Courtepin,0.12592122804772485
Riederalp,0.12584598839331365
Jonen,0.12582929688914574
Origlio,0.12580358906900266
Hergiswil bei Willisau,0.12576567983182566
Laupersdorf,0.12572771887211706
Boudry,0.1256392059069337
Wohlenschwil,0.12541160919750177
Beggingen,0.1253586009346756
Massagno,0.12507159399643042
Paudex,0.1250270106269263
Wettswil am Albis,0.1248706811708167
Boningen,0.12476938301635467
Molondin,0.12469877702007141
Isérables,0.12469439052095085
Altendorf,0.12442923302181369
Morschach,0.12437832488879201
Habsburg,0.1243435441618506
Chancy,0.12423546904111872
Bad Ragaz,0.12421659141881147
Schlierbach,0.12420017533034493
Schwarzenberg,0.12411134211769677
Grandval,0.12401719316518317
Heimenhausen,0.12399474770910987
Pontresina,0.1239577360432254
Gruyères,0.12384900637201167
Givisiez,0.12365657386788596
Sauge,0.12356914564325347
Rohrbach,0.12346689486408206
Wohlen bei Bern,0.12320597558149582
Kriens,0.12313802368474018
Saint-Aubin (FR),0.12310372479099901
Sainte-Croix,0.12304329578782987
Neuenkirch,0.12293725539040036
Ferden,0.12273861307659263
Niedergösgen,0.12267197627511814
Hauenstein-Ifenthal,0.12263562396252109
Romainmôtier-Envy,0.1226106358426705
Cugy (VD),0.1225395107040452
Ruswil,0.12244671214262394
Pfaffnau,0.12230609166964608
Bas-Intyamon,0.12225260678448308
Wald (AR),0.12207595905795027
Chamblon,0.12197558835230216
Sonceboz-Sombeval,0.12191728867568513
Moosleerau,0.12179437838391702
Uetikon am See,0.1217719902490465
Bätterkinden,0.1217670113861402
Fehraltorf,0.12175041796106462
Boussens,0.12141792168246318
Leuzigen,0.12123840763200622
Maggia,0.12120896158730408
Münchwilen (TG),0.12108457773795801
Rheinwald,0.12101656164412161
Dachsen,0.12090295423725657
Bedano,0.12078694984059837
Täsch,0.12073592653371105
Schattdorf,0.12046238773455556
Villmergen,0.12039143367229391
Suhr,0.12021858449262793
Knutwil,0.12012540838332439
Beatenberg,0.12004964989891201
Vully-les-Lacs,0.12002226736128882
Fischingen,0.11986709023887386
Niederglatt,0.119851150100508
Vich,0.1198104137009359
Rorbas,0.11977542850125206
Bottenwil,0.11965624375519544
Collombey-Muraz,0.11961730851884406
La Rippe,0.1195717959971131
Truttikon,0.11956662287831854
Saint-Martin (FR),0.11952296637950965
Dorf,0.119344636170148
Châtel-sur-Montsalvens,0.11926178799474664
Cornol,0.11913202527460554
Buchs (ZH),0.11911318243880915
Davos,0.11895521270858136
Niederbipp,0.11894820945866895
Sirnach,0.11883649123488708
Wangen (SZ),0.11877486295971743
Döttingen,0.11866178914848029
Bottens,0.1186531606904032
Thônex,0.11864656156866954
Visp,0.11863708530144194
Beringen,0.11861793672840844
Lumnezia,0.11859544457600496
Hauptwil-Gottshaus,0.11849891406197505
Evionnaz,0.1184692593354301
Altstätten,0.11829709320526727
Hirschthal,0.11816170074041042
Cadenazzo,0.11809516480364608
Nottwil,0.11800910062332716
Chéserex,0.1179858029617118
Teuffenthal (BE),0.11795580678047805
Coeuve,0.11777816149154782
Bauma,0.11758282238551318
Poschiavo,0.11757075491915008
Dürrenroth,0.11723726012708169
Villars-sous-Yens,0.11719327414523084
Gonten,0.11719020771615965
L'Abbaye,0.11716080925927082
Möriken-Wildegg,0.11708741475101284
Lutry,0.11694718079683791
Homberg,0.11685375244410144
Flumenthal,0.11665359127777898
Rapperswil (BE),0.11662147493464345
Oberkirch,0.11651054560964695
Hefenhofen,0.11648818555589159
Dulliken,0.11643346873640724
Savièse,0.11589345217990046
Caslano,0.11562814707727512
Anières,0.11545186166541986
Trin,0.11536190908158757
Birwinken,0.11535057152886394
Opfikon,0.11533296494712689
Mettmenstetten,0.1153295999515127
Alpnach,0.11531410009977913
Hasle (LU),0.11530534665162692
Vitznau,0.11527371320562359
Bettens,0.11517967885967621
Zug,0.11497966255222165
Kleinandelfingen,0.11492540619436233
Wikon,0.1149112183481069
Bernex,0.11469295077582552
Lauterbrunnen,0.11460737898620685
Port-Valais,0.11441025117749094
Ballens,0.11423499757160073
Grabs,0.1141317022450329
Juriens,0.11412799035700938
Châtel-Saint-Denis,0.11396775848148569
Sursee,0.11384581022363632
Leuggern,0.11382532921180448
Steinach,0.11380900147822573
Buch am Irchel,0.11376781890251363
Winkel,0.11368902480214924
Steg-Hohtenn,0.11368504065634977
Seengen,0.11368033897232346
Chêne-Bougeries,0.11366602891958746
Muzzano,0.11365798884916574
Biberstein,0.11362566329953652
Buochs,0.11359662998583415
Elgg,0.11351321779397851
Untereggen,0.11350579273646719
Tübach,0.11320780931618048
Dorénaz,0.11315034906141816
Mont-Noble,0.11310642108527537
Schwellbrunn,0.11303025981430229
Dällikon,0.11299250094163664
Winznau,0.11286097463376674
Collex-Bossy,0.11279477484903495
Rudolfstetten-Friedlisberg,0.11257225552185612
Hüttikon,0.11253087853636377
Puplinge,0.11237461576933015
Nuglar-St. Pantaleon,0.11236049063688214
Knonau,0.11227045288210322
Gams,0.11223994433748195
Oberbipp,0.11217742444277023
Ormalingen,0.11210418716121302
Gambarogno,0.11207725337459049
Reichenbach im Kandertal,0.11207176899750682
Perroy,0.11177252356765136
Udligenswil,0.11176306847960675
Oberwil im Simmental,0.11170170602592239
Bussigny,0.11161709043243316
Billens-Hennens,0.11156922471942692
Muri bei Bern,0.11152750010916287
Zermatt,0.11133915323922515
Würenlingen,0.11117169693455962
Curio,0.11117088049481577
Frutigen,0.1111514631915421
Hüntwangen,0.11114363335275629
Richterswil,0.11107029209220073
Alto Malcantone,0.11095617533384486
Collina d'Oro,0.11093027613607787
Domat/Ems,0.11087361438003934
Embrach,0.11087071427674818
Oberhünigen,0.11084890313366651
Zuoz,0.11079720270006119
Eglisau,0.11040182836281454
Rümlang,0.11029143466841189
Thalheim an der Thur,0.11026799879223939
Orvin,0.11026756583152994
Trey,0.11018322578817699
Pura,0.11002011390621975
Terre di Pedemonte,0.10993690263956049
Bürchen,0.10988894744473623
Steinen,0.10986964391540976
Mosnang,0.10975036085148293
Wölflinswil,0.10945623420919544
Ettiswil,0.1091539706364706
Täuffelen,0.10911988687126369
Ursenbach,0.10909842673035122
Schötz,0.10905816567863325
Bergdietikon,0.1089619641334735
Russikon,0.10890512757690451
Flums,0.10886244481587262
Merenschwand,0.10885907072538477
Nusshof,0.10883883010718112
Rodersdorf,0.10881216609089649
Grüsch,0.10879744207487031
Bullet,0.10874447861272851
Bellwald,0.10862860457351954
Vex,0.10860636767459103
Perly-Certoux,0.10860446989177552
Oberlunkhofen,0.10853626989385254
Gais,0.1082488714452249
Lostallo,0.10824536120519637
Sarmenstorf,0.10814311222153251
Grandson,0.10810296032514113
Sisseln,0.10797090303282515
Morges,0.10788172537396316
Meiringen,0.10759727731949899
Gerzensee,0.10759626966760136
Gland,0.10748752942259011
Buchrain,0.10742003725404153
Glarus Nord,0.10738065559825115
Neuenegg,0.10734976822711327
Gaiserwald,0.10734536282651179
Aesch (BL),0.10728178396121736
Dallenwil,0.10714494383074127
Pfyn,0.10708550547341768
Seuzach,0.10699842842060447
Staffelbach,0.10689718843475472
Speicher,0.10686384681222268
Zeihen,0.10678868814511056
Lungern,0.10677109994574706
Obergerlafingen,0.10669976216404889
Cama,0.10667001349366115
Schüpfheim,0.1065423075346559
Brislach,0.1064869954315281
Montagny-près-Yverdon,0.1064558085325225
Lucens,0.1064050409613745
Eggenwil,0.10618981237795481
Flaach,0.10618628442312303
Bassins,0.10615519657108698
Cudrefin,0.10610993437364635
Versoix,0.10610656473745506
Dielsdorf,0.10608722044385241
Comano,0.10600061615792347
Volketswil,0.10590513206391022
Breggia,0.1058390178593557
Stein (AR),0.10581186634230097
Eischoll,0.1056415190264975
Urdorf,0.10559181162752601
Gommiswald,0.10557104676829197
Fislisbach,0.10555841012826438
Roggwil (BE),0.10554594626714389
Cevio,0.10530377091825101
Buch (SH),0.10524404369227479
Ronco sopra Ascona,0.10498601221625332
Bülach,0.10494074767352515
Olten,0.10489601367637605
Stalden (VS),0.10485715338264119
Buchegg,0.10483885066211306
Egerkingen,0.10481867191344717
Marthalen,0.10478896999976195
Rickenbach (ZH),0.10475553949581805
Villars-le-Comte,0.10460217630674463
Chêne-Bourg,0.10445946654441525
Le Noirmont,0.10444464655479531
Villars-sur-Glâne,0.10440111338594521
Kesswil,0.10435153575227053
Berg am Irchel,0.10416863814809851
Bremgarten bei Bern,0.10407592943742427
Blonay - Saint-Légier,0.1040435320462753
Dotzigen,0.10389343353754363
Veyrier,0.10386799583828826
Hägglingen,0.1038095166410976
Moiry,0.10377043008213266
Courgevaux,0.1037492228057886
Crassier,0.10374100861242669
Unterkulm,0.10345458762308563
Ilanz/Glion,0.10334284564065266
Faido,0.10334134269526472
Willisau,0.10318737733548805
Quarten,0.10313033354803572
Bäriswil,0.10297053666287309
Menznau,0.10296056737298885
Zollikon,0.10288620431934362
Lens,0.1027655458914089
Ménières,0.1027271592951248
Schöfflisdorf,0.10268234913181604
Val Terbi,0.10264587521772368
Därligen,0.10241618366273307
Lamone,0.10239930222195091
Mellingen,0.10238010583918412
Essertines-sur-Yverdon,0.10229838878849903
Tschiertschen-Praden,0.1022169519102106
Engelberg,0.10218993058987384
Besenbüren,0.10215172493830904
Frauenfeld,0.10203599388669375
Corcelles-près-Concise,0.10193630453631101
Widen,0.10190808668387986
Balerna,0.10185525662100103
Lully (FR),0.10184071599685532
Aubonne,0.10170865927675034
Kandersteg,0.1016790658903047
Krauchthal,0.10153594219264911
Feldbrunnen-St. Niklaus,0.101458095471467
Trimbach,0.1013876970888935
Binningen,0.10136328710955228
Saint-Prex,0.10118125374839859
Zürich,0.10117433483367441
Kirchleerau,0.10116884487766545
Maienfeld,0.10094366654670801
Honau,0.10092046962260741
Hitzkirch,0.10090169854371339
Le Mouret,0.10084392272610218
Biasca,0.10082909186070454
Pratteln,0.10072596328795072
