locality,years_covered,n_obs,annual_growth_pct_poisson,cagr_pct,p_value_year,deviance_explained,trend_score
Wohlen (AG),2014-2025,12,0.8898850348789678,0.5884383651549197,0.20764490387246048,0.14099800394131035,0.1254720136551778
Val Müstair,2014-2025,12,1.28568216610776,-2.008140529196911,0.42586117804922263,0.09085543966018483,0.11681121846497933
Ormont-Dessous,2014-2025,12,1.2514315464997816,3.754823579391897,0.3428414176560409,0.09290139595828095,0.1162597376160601
Gampel-Bratsch,2014-2025,12,0.9870653276574881,2.3109752547316065,0.18390292223490767,0.11124414046519993,0.1098052339582582
Echichens,2014-2025,12,1.8158992499797577,0.0,0.5121028604715674,0.05584983170792368,0.10141766750991431
Hinwil,2014-2025,12,0.9678409120332576,0.0,0.37723382168113384,0.10168444248361508,0.09841436355293534
Lüsslingen-Nennigkofen,2014-2025,12,1.6278956569643954,0.0,0.298890197476404,0.05836332650096698,0.09500940573691916
Fischenthal,2014-2025,12,1.7582104993103087,4.365356767031847,0.48202908285681567,0.05074202691700136,0.08921516448175808
Erlach,2014-2025,12,0.9521496307465238,1.6712809160973618,0.19870994091500005,0.09309324761621518,0.08863870134277399
Salvan,2014-2025,12,1.7297874633747545,3.754823579391897,0.288846244569271,0.050112173727747455,0.08668340987671529
Sevelen,2014-2025,12,1.2199330501440064,2.6497904095038605,0.18237223501365718,0.0693963926225325,0.0846589529209971
Urdorf,2014-2025,12,1.8778692711673761,4.753385601472959,0.5249405951523416,0.044291179907880895,0.08317304573275543
Wohlen bei Bern,2014-2025,12,1.2147563180737952,0.0,0.2538516642435802,0.06718995793711136,0.08161942591521856
Boppelsen,2014-2025,9,1.518218537753424,0.0,0.3099764896336077,0.052752283118258636,0.08008949413895726
Puidoux,2014-2025,12,1.6278956569643954,3.754823579391897,0.40622285396978397,0.04612603207888688,0.07508836729422033
Läufelfingen,2014-2025,12,1.0755574772573162,-2.5813890110568893,0.46348421568893683,0.06843755712755473,0.07360852629376623
Bauma,2014-2025,12,0.5752208671196524,-0.7878922467347005,0.30223812743693146,0.12521145509034248,0.0720242417703802
Schwarzenberg,2014-2025,12,1.0547538088754527,0.0,0.3477589587498724,0.06476244554825394,0.06830843611410996
Oberwil im Simmental,2014-2025,12,1.151248978579389,0.0,0.5109751797811183,0.058713972599504616,0.06759440098351792
Fällanden,2014-2025,12,0.6940937818842308,1.0765079650720155,0.3725142008873954,0.08125679899222671,0.05639983891632139
Bedretto,2014-2025,12,0.8428357135571884,0.0,0.5105486720215816,0.05992712609429807,0.050508722083119316
Ermatingen,2014-2025,12,0.8428357135103592,1.411235032278224,0.5337312278064315,0.05227902576038401,0.04406262997837971
Maienfeld,2014-2025,12,1.125506486595973,3.754823579391897,0.4722760111063934,0.03705063771787964,0.04170073308399096
Mosnang,2014-2025,12,0.9923723501931159,-2.008140529196911,0.5383819390671344,0.041835829578543815,0.041516720521138195
Hallau,2016-2025,10,1.2198007322468563,0.0,0.5815846836187483,0.030102811636901206,0.03671943167738127
Oberlunkhofen,2014-2025,12,1.0181800074573921,0.0,0.500567244092626,0.02984358163993206,0.030386138176701317
Erlinsbach (SO),2014-2025,12,0.6827973199928117,0.0,0.2985957677291864,0.043854063948047584,0.029943437334520272
Confignon,2016-2025,10,1.2198007322468563,8.00597388923061,0.6887751372323678,0.023168188128405487,0.028260572843861936
Hasle (LU),2014-2025,12,0.7018347557676163,2.6497904095038605,0.5856867302107793,0.03087165940067549,0.021666803535614117
Thörigen,2014-2025,12,0.9731869280990457,0.0,0.37205808505909266,0.021006563565296288,0.02044331306602803
Aarberg,2014-2025,12,0.7399215304797035,5.0220016649013655,0.6609309344856125,0.027101523851612352,0.0200530010066172
Tujetsch,2014-2025,12,0.842835713495993,0.0,0.40619998362079135,0.018778223764932878,0.015826957625104613
Maur,2014-2025,12,0.3362374900840681,0.0,0.3708233044677638,0.042492469577473324,0.014287561318203253
Oberägeri,2014-2025,12,0.21540351419737647,0.7303148645426694,0.4334273778827338,0.055889120570544404,0.012038712976296146
Selzach,2014-2025,12,0.39108448459235223,1.411235032278224,0.5271295595604212,0.030466360842814955,0.011914921027616909
Hitzkirch,2014-2025,12,0.4166835115138712,1.0765079650720155,0.4272986043988861,0.026518137552205445,0.011049670674060817
Neckertal,2014-2025,12,0.6012529634361163,0.0,0.6167307492983642,0.017813395852661618,0.010710357045273422
Mont-Vully,2014-2025,12,0.2801171660787638,1.0765079650720155,0.42567988574948923,0.03732504822961569,0.010455386733833127
Mont-la-Ville,2014-2025,12,0.679113109444085,0.0,0.6327982550262936,0.01456486738081375,0.009891192375625153
Märstetten,2014-2025,12,0.5047971819504671,4.753385601472959,0.7377885292723381,0.017048654654493567,0.008606112825635066
Zufikon,2014-2025,12,0.842835713495993,0.0,0.6410089185411638,0.007754109574129253,0.006535440475437339
Turbenthal,2014-2025,12,0.5077060267179023,1.2213196859612419,0.7489602050870334,0.012242184029536918,0.006215430611985547
Riddes,2014-2025,12,0.3655307166678279,2.6497904095038605,0.7128891056702363,0.015750428562837482,0.005757265440399411
Châtel-Saint-Denis,2014-2025,12,0.3232837327672877,2.6497904095038605,0.7454648382262108,0.012932938929878235,0.004181008772902407
Péry-La Heutte,2014-2025,12,0.5394108452587476,3.754823579391897,0.7940077173490642,0.006656942554037926,0.0035908270099125235
Bätterkinden,2014-2025,12,0.5258883572605955,0.0,0.7914815026779244,0.006062560785751403,0.00318823013241131
Oberiberg,2014-2025,12,0.1909020353862534,0.0,0.7394056893074994,0.010475080197848263,0.0019997141306034713
Schwarzenburg,2014-2025,12,0.625143638123582,-0.8627132665158355,0.8122985694186814,0.0026108198721384035,0.0016321374333539468
Baulmes,2014-2025,12,0.3232837331877958,0.0,0.7463505585151708,0.004588802362251454,0.0014834851585296262
Benken (SG),2014-2025,12,0.20000186483160043,0.0,0.6436906685465522,0.007204102894825537,0.0014408340134038384
Schangnau,2014-2025,12,0.25722031302686243,2.6497904095038605,0.8152010459998299,0.005381067543706375,0.0013841198780108436
Büren an der Aare,2014-2025,12,0.3821786045741016,1.6712809160973618,0.7780311666239599,0.0034822272576818802,0.0013308327541507615
Zurzach,2014-2025,12,0.43501191515633586,4.753385601472959,0.8806189237353433,0.0027424336651252768,0.001192991320855356
Basadingen-Schlattingen,2014-2025,12,0.3502727066569733,6.504108943996267,0.8880218557951334,0.0033412016764520214,0.0011703317546976663
Oberglatt,2014-2025,12,0.18805002490587253,0.0,0.8175756019974355,0.005333541918232876,0.0010029726905602075
Langnau im Emmental,2014-2025,12,0.11346478845914998,0.0,0.7123354952764981,0.0071154262935676504,0.000807350339196327
Hergiswil (NW),2014-2025,12,0.10951600356619018,0.0,0.7802037005895464,0.005360845343696741,0.0005870983577780862
Emmetten,2014-2025,12,0.2377838466257831,1.6712809160973618,0.8924579356573313,0.0017235635522558912,0.00040983557135940477
Untersiggenthal,2014-2025,12,0.24712048558228616,0.0,0.9263090157066747,0.0006107692973311707,0.00015093360533523063
Küssnacht (SZ),2014-2025,12,0.047872366018886225,0.40492454549911905,0.8653935992751818,0.0017490373321410457,8.373055534495242e-05
Rottenschwil,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Corsier (GE),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Rothenbrunnen,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Corsier-sur-Vevey,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Buchberg,2022-2025,4,0.0,0.0,1.0,0.0,0.0
Dottikon,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Doppleschwand,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Donneloye,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Landiswil,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Grandvillard,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Grandval,2014-2025,8,0.0,0.0,1.0,0.0,0.0
Ausserberg,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Grandcour,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Grolley-Ponthaux,2014-2025,7,0.0,0.0,1.0,0.0,0.0
Avully,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Bannwil,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Ballaigues,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Vinzel,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Villars-Sainte-Croix,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Villnachern,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Villars-sous-Yens,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Cottens (FR),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Salgesch,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Saint-Oyens,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Fétigny,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Féchy,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Full-Reuenthal,2014-2024,11,0.0,0.0,1.0,0.0,0.0
Fräschels,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Buchholterberg,2014-2019,6,0.0,0.0,1.0,0.0,0.0
Bretzwil,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bretonnières,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bretigny-sur-Morrens,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Breitenbach,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Brittnau,2022-2025,4,0.0,0.0,1.0,0.0,0.0
Walliswil bei Niederbipp,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Cuarny,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Roggliswil,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Ropraz,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Rongellen,2019-2024,6,0.0,0.0,1.0,0.0,0.0
Brislach,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Buch am Irchel,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Brütten,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Brüttelen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Brünisried,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Stetten (AG),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Steinen,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Grellingen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Romont (BE),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Rumisberg,2014-2021,8,0.0,0.0,1.0,2.1094237467877974e-15,0.0
Walkringen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Pollegio,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Poliez-Pittet,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Bünzen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bühler,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Bözberg,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Rickenbach (TG),2022-2025,4,0.0,0.0,1.0,0.0,0.0
Röthenbach im Emmental,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Rupperswil,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Reitnau,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Riaz,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Presinge,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Premier,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Raperswilen,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Ramlinsburg,2014-2017,4,0.0,0.0,1.0,0.0,0.0
Courtelary,2014-2025,8,0.0,0.0,1.0,0.0,0.0
Cugy (VD),2017-2025,9,0.0,0.0,1.0,0.0,0.0
Vufflens-le-Château,2014-2024,11,0.0,0.0,1.0,0.0,0.0
Vucherens,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Vuarrens,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Vuadens,2014-2025,6,0.0,0.0,1.0,0.0,0.0
Rüdlingen,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Lütschental,2014-2018,5,0.0,0.0,1.0,0.0,0.0
Mathod,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Lohn-Ammannsegg,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Linescio,2018-2024,7,0.0,0.0,1.0,0.0,0.0
Lignières,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Lauwil,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Lauerz,2014-2025,9,0.0,0.0,1.0,0.0,0.0
Lauenen,2014-2024,11,0.0,0.0,1.0,0.0,0.0
Basse-Allaine,2018-2023,6,0.0,0.0,1.0,0.0,0.0
Cuarnens,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Cressier (FR),2017-2021,5,0.0,0.0,1.0,0.0,0.0
Rütschelen,2014-2025,9,0.0,0.0,1.0,0.0,0.0
Bargen (BE),2015-2025,11,0.0,0.0,1.0,0.0,0.0
Vuiteboeuf,2014-2025,5,0.0,0.0,1.0,0.0,0.0
Vugelles-La Mothe,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Felben-Wellhausen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Dietwil,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Les Verrières,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Les Enfers,2014-2018,5,0.0,0.0,1.0,0.0,0.0
Les Clées,2015-2020,6,0.0,0.0,1.0,0.0,0.0
Lengwil,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Wald (BE),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Wattenwil,2018-2025,8,0.0,0.0,0.9999999999999996,2.1094237467877974e-15,0.0
Reconvilier,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Walterswil (SO),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Graben,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Volken,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Wahlen,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Wachseldorn,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Rickenbach (SO),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Rodersdorf,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Rivaz,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Riniken,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Ringgenberg (BE),2019-2025,7,0.0,0.0,1.0,0.0,0.0
Rifferswil,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Gottlieben,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Gontenschwil,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Rain,2014-2024,11,0.0,0.0,0.9999999999999994,2.1094237467877974e-15,0.0
Wassen,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Freienstein-Teufen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Giffers,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bitsch,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Scheuren,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Schwadernau,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Schönholzerswilen,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Schöfflisdorf,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Seltisberg,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Schwarzhäusern,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Fideris,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Fey,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Ferrera,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Feldbrunnen-St. Niklaus,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Develier,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Giebenach,2014-2017,4,0.0,0.0,1.0,0.0,0.0
Geltwil,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Dörflingen,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Langrickenbach,2018-2025,6,0.0,0.0,1.0,0.0,0.0
Ederswiler,2021-2023,3,0.0,0.0,1.0,0.0,0.0
Finsterhennen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Flurlingen,2014-2025,11,0.0,0.0,1.0,0.0,0.0
Schlierbach,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Schwellbrunn,2014-2025,12,0.0,0.0,0.9999999999999998,4.9960036108132044e-15,0.0
Wengi,2016-2018,3,0.0,0.0,1.0,0.0,0.0
Boulens,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bottenwil,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bossonnens,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Seewen,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Fischbach,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Schlatt (ZH),2014-2021,8,0.0,0.0,1.0,0.0,0.0
Schlatt (TG),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bovernier,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bournens,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Saint-Aubin (FR),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Saicourt,2022-2025,4,0.0,0.0,1.0,0.0,0.0
Bolken,2014-2021,8,0.0,0.0,1.0,0.0,0.0
Agiez,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Wynau,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Aeschi (SO),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Zuzwil (SG),2015-2025,11,0.0,0.0,1.0,0.0,0.0
Frauenkappelen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Altbüron,2014-2025,6,0.0,0.0,1.0,0.0,0.0
Freienwil,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Wildberg,2016-2025,10,0.0,0.0,1.0,0.0,0.0
Wiggiswil,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Affeltrangen,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Wimmis,2014-2016,3,0.0,0.0,1.0,0.0,0.0
Willadingen,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Wiliberg,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Wiler bei Utzenstorf,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Wilen (TG),2023-2025,3,0.0,0.0,1.0,0.0,0.0
Forst-Längenbühl,2022-2025,4,0.0,0.0,1.0,0.0,0.0
Aeugst am Albis,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Wittnau,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Wittinsburg,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Witterswil,2014-2025,10,0.0,0.0,1.0,0.0,0.0
Froideville,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Allmendingen,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Staufen,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Stadel,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Schafisheim,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Dättlikon,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Därstetten,2016-2025,10,0.0,0.0,1.0,0.0,0.0
Dänikon,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Dägerlen,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Drei Höfe,2016-2025,10,0.0,0.0,1.0,0.0,0.0
Dotzigen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Veysonnaz,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Vendlincourt,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Kienberg,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Le Flon,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Kippel,2015-2025,11,0.0,0.0,0.9999999999999998,4.440892098500626e-16,0.0
Le Bémont (JU),2017-2025,9,0.0,0.0,1.0,0.0,0.0
Lavigny,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Daillens,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Céligny,2019-2025,7,0.0,0.0,1.0,0.0,0.0
Lampenberg,2015-2017,3,0.0,0.0,1.0,0.0,0.0
Grimisuat,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Greppen,2014-2016,3,0.0,0.0,1.0,0.0,0.0
Greng,2016-2025,10,0.0,0.0,1.0,0.0,0.0
Grône,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Grub (AR),2021-2025,5,0.0,0.0,1.0,0.0,0.0
Gravesano,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Buchillon,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Kiesen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
S-chanf,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Le Châtelard,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Küblis,2014-2025,12,0.0,0.0,0.9999999999999979,0.0,0.0
Känerkinden,2014-2025,12,0.0,0.0,1.0,0.0,0.0
La Chaux (Cossonay),2014-2025,12,0.0,0.0,1.0,0.0,0.0
La Sonnaz,2014-2025,12,0.0,0.0,1.0,0.0,0.0
La Roche,2014-2025,3,0.0,0.0,1.0,0.0,0.0
La Rippe,2014-2025,12,0.0,0.0,1.0,0.0,0.0
La Chaux-du-Milieu,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Savosa,2016-2025,10,0.0,0.0,1.0,0.0,0.0
Schelten,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Valeyres-sous-Rances,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Vico Morcote,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Vich,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Valbroye,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Sonvilier,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Inwil,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Kallern,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Jussy,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Saxeten,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Sommeri,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Sisseln,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Birrwil,2014-2025,12,0.0,0.0,0.9999999999999998,9.992007221626409e-16,0.0
Saint-Martin (VS),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Saint-Martin (FR),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Veltheim (AG),2014-2025,8,0.0,0.0,1.0,0.0,0.0
Vaulruz,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Speicher,2022-2025,4,0.0,0.0,1.0,0.0,0.0
Sorens,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Sorengo,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Isone,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Häfelfingen,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Mont-Tramelan,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Molondin,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Misery-Courtion,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Cologny,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Morbio Inferiore,2015-2025,11,0.0,0.0,0.9999999999999994,0.0,0.0
Habsburg,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Gächlingen,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Gurzelen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Hallwil,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Hubersdorf,2014-2020,7,0.0,0.0,1.0,0.0,0.0
Horriwil,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Horrenbach-Buchen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Mauborget,2016-2025,10,0.0,0.0,1.0,0.0,0.0
Beinwil (SO),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Beinwil (Freiamt),2022-2025,4,0.0,0.0,1.0,0.0,0.0
Bedano,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Heimenhausen,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Hefenhofen,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Montpreveyres,2016-2025,10,0.0,0.0,1.0,0.0,0.0
Montilliez,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Hagneck,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Maisprach,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Belmont-sur-Lausanne,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bellikon,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Berken,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Bergdietikon,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Mühlau,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Höri,2014-2024,11,0.0,0.0,1.0,0.0,0.0
Ependes (VD),2015-2025,11,0.0,0.0,1.0,0.0,0.0
Endingen,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Ins,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Untereggen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Champoz,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Mirchel,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Movelier,2022-2025,4,0.0,0.0,1.0,0.0,0.0
Ménières,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Innerthal,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Erlen,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Hirschthal,2016-2025,10,0.0,0.0,1.0,0.0,0.0
Hildisrieden,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Nenzlingen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Härkingen,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Bennwil,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Menznau,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Chavannes-le-Chêne,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Chardonne,2014-2025,3,0.0,0.0,1.0,0.0,0.0
Chancy,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Cartigny,2016-2025,10,0.0,0.0,1.0,0.0,0.0
Nebikon,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Neyruz (FR),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Neuheim,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Mont-sur-Rolle,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Mönthal,2017-2025,9,0.0,0.0,1.0,0.0,0.0
Mézières (FR),2014-2025,12,0.0,0.0,1.0,0.0,0.0
Münchenwiler,2021-2025,5,0.0,0.0,1.0,0.0,0.0
Häutligen,2015-2025,11,0.0,0.0,1.0,0.0,0.0
Neftenbach,2014-2025,4,0.0,0.0,1.0,0.0,0.0
Ufhusen,2015-2021,7,0.0,0.0,1.0,0.0,0.0
Chippis,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Chessel,2023-2025,3,0.0,0.0,1.0,0.0,0.0
Chénens,2018-2025,8,0.0,0.0,1.0,0.0,0.0
Andwil (SG),2023-2025,3,0.0,0.0,1.0,0.0,0.0
Amsoldingen,2014-2021,8,0.0,0.0,1.0,0.0,0.0
Ammerswil,2014-2020,7,0.0,0.0,1.0,0.0,0.0
Arnex-sur-Orbe,2020-2025,6,0.0,0.0,1.0,0.0,0.0
Arbaz,2014-2025,12,0.0,0.0,1.0,0.0,0.0
Anwil,2018-2024,7,0.0,0.0,1.0,0.0,0.0
