locality,trend_score
Duillier,3.0842114956946824
Courtelary,3.0841991064160013
Wimmis,3.0836596256779547
Prévondavaux,3.083166623197789
Untervaz,3.08283446121721
Vuiteboeuf,3.082586159385598
Gampelen,3.0819855682965565
Blumenstein,3.081833349960781
Ponthaux,3.081656891831312
Châtillon (FR),3.0814809682213524
Endingen,3.081440482565373
Lussy-sur-Morges,3.0813935918328523
Egliswil,3.0813062784546226
Birrwil,3.081298692774783
Juriens,3.080466941758864
Granges-Paccot,3.08036207217681
Hallwil,3.080298727578327
Chavannes-des-Bois,3.0802040293955355
Longirod,3.080181810332981
Lüsslingen-Nennigkofen,3.0801767312638364
Mels,3.08000746115656
Donneloye,3.0799699672256184
Burtigny,3.07942551945401
Gordola,3.0793517070343808
Aarwangen,3.079326140440505
Bogis-Bossey,3.0786900607365846
Belmont-sur-Yverdon,3.078394834099574
Ostermundigen,3.0783086065206424
Oekingen,3.077955880492617
Bettens,3.077914734244693
Lupsingen,3.0778193312090063
Schwyz,3.077615925489376
Reconvilier,3.077478246241021
Bourg-Saint-Pierre,3.077477506262722
Croy,3.0771259084777305
Monteceneri,3.077097907420254
Villarzel,3.076939828702548
Hersberg,3.076912386735191
Siglistorf,3.076892306041056
Wald (AR),3.076655412017096
Selzach,3.076567804363429
Chapelle (Glâne),3.076502593698863
Hüniken,3.0764603015441683
Boulens,3.0762142155820706
Givrins,3.076156287186096
Möriken-Wildegg,3.076022538580272
Borex,3.0759916934061535
Aclens,3.0759297903470117
Lignières,3.0758718187951444
Brunegg,3.0757394655034704
Häggenschwil,3.0754879610068806
Corgémont,3.0751287352660848
Rickenbach (ZH),3.07490570298084
Rothrist,3.0749054583244173
Hauteville,3.074635088432178
Dierikon,3.073841754514741
Lavigny,3.0737207419453707
Goldach,3.0732963264589195
Vullierens,3.073128928258645
Aristau,3.0729884231411027
Embrach,3.0728525619618425
Corseaux,3.0725922540879074
Münsingen,3.0718138826911674
Tannay,3.0718083026646883
Schwanden bei Brienz,3.071806044264712
Mumpf,3.0716863641961654
Teufen (AR),3.0712628729487523
Ballens,3.071073213690384
Thörigen,3.071047167296428
Spiringen,3.0709378682272015
